,ticker,marketCap,enterpriseValue,trailingPE,forwardPE,pegRatio,priceToBook,bookValue,enterpriseToRevenue,enterpriseToEbitda,profitMargins,grossMargins,operatingMargins,returnOnAssets,returnOnEquity,revenuePerShare,earningsPerShare,trailingEps,forwardEps,totalRevenue,ebitda,debtToEquity,currentRatio,quickRatio,totalCash,totalDebt,freeCashflow,Cluster
0,PETR4.SA,1.0,1.0,0.20138575018928218,0.24887956654525875,,0.4338984090932001,0.7139010345103555,0.43121817114682237,0.3777952918585567,0.4837888192034616,0.6370721508446833,0.6590521685431034,0.7173128502210023,0.49120636968722786,0.4499817454396084,,0.6342316029545095,1.0,1.0,1.0,0.28468989864986494,0.10870464224847903,0.09491179958865516,1.0,0.9999999999999999,0.9999999999999999,1
1,VALE3.SA,1.0,1.0,0.16017348860137046,0.26898387534187246,,0.4423127558949204,0.9174612836163383,0.4321771844005299,0.3891118357115793,0.5265961264192943,0.5290497307825295,0.5834041173560917,0.6707525783388628,0.5255112140657604,0.5788365451314829,,0.8548957126417829,1.0,1.0,1.0,0.15587568686416675,0.2003438245310679,0.14040400697770022,0.6885217383239918,0.8687503767921748,0.9999999999999999,1
2,ABEV3.SA,1.0,0.7812792791273266,0.4057675153388412,0.6593377909615064,,0.5511960402593982,0.4118782473024111,0.4829363859003334,0.4592700634376114,0.533762362247857,0.650675649642436,0.5640529306246335,0.7870232222279031,0.5397320780709213,0.06859022142184606,,0.475594966885798,0.22312785717625447,0.7557375156741886,1.0,0.010141936184471243,0.19964250425849703,0.20422401014938213,0.6090637173516447,0.026254721950618565,0.9999999999999999,0
3,ITUB4.SA,1.0,1.0,0.24181637948074364,0.41278057605637025,,0.5230636919610915,0.566262316431323,0.828044155341642,0.4592374822173052,0.6541501483038507,0.25962445738704076,0.6721070726841415,0.3492005777762875,0.5961672373735554,0.15223199126261613,,0.6402696756076437,0.6355763204414522,1.0,0.1460814151259507,0.25175001544517395,0.3312569420776233,0.3704833004633022,1.0,0.9999999999999999,0.47489455535997804,1
4,BBDC4.SA,0.8757629708551227,1.0,0.24377907196714316,0.36790511804057213,,0.43379516765154336,0.5352655308445808,0.8754468104534695,0.4592374822173052,0.5888357524735944,0.25962445738704076,0.6275614359559213,0.3162182201838149,0.4825611856219736,0.09256293585477932,,0.5178614754577384,0.37751430380830936,0.6894220731447278,0.1460814151259507,0.25175001544517395,0.3312569420776233,0.3704833004633022,1.0,0.9999999999999999,0.47489455535997804,1
5,B3SA3.SA,0.3986198745870187,0.28293655913710614,0.4179611575696538,0.6800559223670728,,0.68896616594018,0.38206893730884195,0.851950985737636,0.5498458558888664,0.8077902935331448,0.9892735744664967,0.9360061773760066,0.7086250936576713,0.6342773558117859,0.021508884552100854,,0.47394821979857954,0.21862022369794634,0.0799173848080924,0.33094968464728913,0.2499913865832708,0.4385589437809607,0.6434365447975726,0.434148452334889,0.1254970403148673,0.5904062116603096,0
6,WEGE3.SA,0.9750922510648725,0.6798500361111635,0.7705811018120866,1.0,,0.9999999999999999,0.4000157333871058,0.6337754705191825,0.739316512376228,0.5329110101252021,0.5151346282653884,0.5095497076041151,0.9995357272719607,0.7293399538248321,0.11188823657884386,,0.5074320772386881,0.3031383514162245,0.3300900252975273,0.45305956453254226,0.054844752611561604,0.33990655877266357,0.27197139813162907,0.16950884333589658,0.03261937651594714,0.5304316410717725,0
7,EQTL3.SA,0.2516352547440506,0.3615319038988855,0.39120309049053864,0.6328365243597155,,0.4968890280893526,0.599842167483627,0.46752367289432023,0.48040441500957093,0.4577523222484754,0.45098540695542644,0.5149399422986333,0.5339330084505644,0.5117157117368747,0.43305021308317715,,0.5606768997254183,0.41357537163477476,0.38898491011046205,0.580632977861023,0.5426333461739153,0.23166946337256505,0.3518282226131183,0.3082600154245293,0.444969091467342,0.7549498029811774,0
8,RADL3.SA,0.13949583821092695,0.12577127441476246,0.5599910537560924,0.7241641784499905,,0.6937596127892467,0.3842725002652454,0.38717206242297136,0.5291676414011938,0.42801285683766893,0.4843557774699133,0.378159493313151,0.6186779055410733,0.5677599636590118,0.28247634429960466,,0.46461665297100835,0.21749331532836927,0.32829949531761987,0.16201438468930007,0.362959587701977,0.255280579215783,0.08934800444035468,0.013891950945540485,0.06296533347235243,0.5366348191704592,0
9,BBAS3.SA,0.733620288344347,1.0,0.14571524068152478,0.23152383440246782,,0.41166662195742076,0.716851360468651,0.9311380801151972,0.4592374822173052,0.6792443885668131,0.25962445738704076,0.5200435519860508,0.34295786235970294,0.5703351492322289,0.1897149008240948,,0.634780518650249,0.891384520335441,0.7627267810516746,0.1460814151259507,0.25175001544517395,0.3312569420776233,0.3704833004633022,1.0,0.9999999999999999,0.47489455535997804,1
